,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
216,110777635,,1800.0,1800.0,1800.0, 36 months,  5.32%,54.21,A,A1,,,RENT,50000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110777635,,other,Other,112xx,NY,13.01,0.0,Oct-2004,805.0,809.0,0.0,,,10.0,0.0,2705.0,5.4%,18.0,w,1566.79,1566.79,271.05,271.05,233.21,37.84,0.0,0.0,0.0,Dec-2017,54.21,Jan-2018,Dec-2017,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,8551.0,0.0,1.0,0.0,1.0,22.0,5846.0,25.0,0.0,0.0,1458.0,12.0,50500.0,0.0,1.0,0.0,1.0,855.0,32400.0,6.9,0.0,0.0,115.0,152.0,34.0,22.0,0.0,34.0,,,,0.0,2.0,6.0,4.0,7.0,4.0,9.0,14.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,73886.0,8551.0,34800.0,23386.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
217,111871350,,5000.0,5000.0,5000.0, 36 months, 10.42%,162.33,B,B3,Painter,10+ years,RENT,35000.0,Not Verified,Jun-2017,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=111871350,,other,Other,104xx,NY,7.89,0.0,Jun-2006,665.0,669.0,0.0,,,3.0,0.0,2110.0,95.9%,7.0,w,4640.15,4640.15,479.75,479.75,359.85,119.9,0.0,0.0,0.0,Oct-2017,162.33,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,408.0,6341.0,0.0,1.0,0.0,1.0,24.0,4231.0,71.0,0.0,0.0,1346.0,77.0,2200.0,0.0,2.0,0.0,1.0,2114.0,90.0,95.9,0.0,0.0,92.0,132.0,70.0,24.0,0.0,70.0,,22.0,,0.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,8200.0,6341.0,2200.0,6000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
218,112240077,,4500.0,4500.0,4500.0, 36 months,  5.32%,135.52,A,A1,Senior Business Partner,5 years,RENT,95000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112240077,,credit_card,Credit card refinancing,554xx,MN,13.53,0.0,Aug-2003,735.0,739.0,0.0,46.0,,11.0,0.0,7993.0,34%,17.0,w,3917.0,3917.0,674.28,674.28,583.0,91.28,0.0,0.0,0.0,Dec-2017,135.52,Jan-2018,Dec-2017,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,78435.0,0.0,3.0,0.0,1.0,15.0,70442.0,78.0,0.0,0.0,4341.0,59.0,23500.0,0.0,1.0,0.0,1.0,7844.0,13168.0,36.7,0.0,0.0,166.0,139.0,58.0,15.0,0.0,96.0,48.0,,46.0,0.0,4.0,5.0,5.0,6.0,7.0,8.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0,0.0,107521.0,78435.0,20800.0,84021.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
219,112077258,,18000.0,18000.0,18000.0, 60 months, 14.08%,419.58,C,C3,Nutruin ,2 years,MORTGAGE,75000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112077258,,home_improvement,Home improvement,117xx,NY,3.79,0.0,May-1997,735.0,739.0,0.0,30.0,,10.0,0.0,1059.0,6.2%,19.0,w,16933.36,16933.36,2062.7,2062.7,1066.64,996.06,0.0,0.0,0.0,Dec-2017,419.58,Jan-2018,Dec-2017,764.0,760.0,0.0,30.0,1.0,Individual,,,,0.0,0.0,397694.0,0.0,1.0,1.0,2.0,10.0,9174.0,84.0,0.0,2.0,111.0,37.0,17000.0,2.0,0.0,1.0,4.0,44188.0,14089.0,0.8,0.0,0.0,128.0,241.0,13.0,10.0,4.0,13.0,30.0,10.0,30.0,2.0,1.0,3.0,3.0,6.0,3.0,7.0,12.0,3.0,10.0,0.0,0.0,0.0,1.0,78.9,0.0,0.0,0.0,431648.0,10233.0,14200.0,10898.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
220,111826718,,24000.0,24000.0,24000.0, 60 months,  9.93%,509.11,B,B2,Director of Education,< 1 year,OWN,108000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111826718,,debt_consolidation,Debt consolidation,857xx,AZ,18.41,0.0,Feb-1994,700.0,704.0,1.0,59.0,,24.0,0.0,39578.0,35.1%,38.0,w,22421.54,22421.54,2512.45,2512.45,1578.46,933.99,0.0,0.0,0.0,Dec-2017,509.11,Jan-2018,Dec-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,232.0,145302.0,1.0,5.0,0.0,1.0,22.0,105724.0,102.0,2.0,2.0,10379.0,61.0,112800.0,0.0,0.0,1.0,3.0,6317.0,60320.0,34.8,0.0,0.0,132.0,280.0,6.0,6.0,0.0,8.0,59.0,4.0,59.0,0.0,9.0,13.0,10.0,17.0,8.0,19.0,30.0,13.0,24.0,0.0,0.0,0.0,2.0,97.4,10.0,0.0,0.0,213011.0,145302.0,92500.0,100211.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
221,111411377,,13375.0,13375.0,13375.0, 60 months, 15.05%,318.55,C,C4,Assistant Store Manager ,7 years,MORTGAGE,76500.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111411377,,home_improvement,Home improvement,801xx,CO,23.29,0.0,Oct-1999,685.0,689.0,0.0,,94.0,6.0,1.0,10260.0,57%,32.0,w,12601.82,12601.82,1564.79,1564.79,773.18,791.61,0.0,0.0,0.0,Dec-2017,318.55,Jan-2018,Dec-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,478236.0,1.0,2.0,1.0,6.0,9.0,60257.0,76.0,0.0,1.0,7676.0,64.0,18000.0,0.0,11.0,5.0,9.0,79706.0,2824.0,73.1,0.0,0.0,80.0,212.0,14.0,6.0,6.0,70.0,,7.0,,0.0,1.0,2.0,1.0,7.0,12.0,3.0,14.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,497548.0,70517.0,10500.0,69120.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
222,111670729,,40000.0,40000.0,40000.0, 36 months,  9.44%,1280.2,B,B1,Doctor ,10+ years,MORTGAGE,250000.0,Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111670729,,debt_consolidation,Debt consolidation,761xx,TX,4.76,1.0,Jun-1999,710.0,714.0,0.0,23.0,,11.0,0.0,23493.0,0%,34.0,w,0.0,0.0,40013.6399999998,40013.64,40000.0,13.64,0.0,0.0,0.0,Jul-2017,40066.08,,Jul-2017,719.0,715.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,655618.0,0.0,1.0,0.0,0.0,66.0,65073.0,,0.0,1.0,23493.0,0.0,102000.0,0.0,1.0,2.0,3.0,93660.0,53507.0,0.0,0.0,0.0,155.0,216.0,13.0,11.0,9.0,13.0,47.0,11.0,23.0,1.0,1.0,1.0,3.0,10.0,7.0,8.0,18.0,1.0,11.0,0.0,0.0,0.0,2.0,85.3,0.0,0.0,0.0,803148.0,88566.0,77000.0,110398.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
223,110732361,,12000.0,12000.0,12000.0, 60 months, 16.02%,291.95,C,C5,Maintenance Manager,4 years,MORTGAGE,30000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110732361,,debt_consolidation,Debt consolidation,847xx,UT,31.28,1.0,Nov-2004,670.0,674.0,0.0,22.0,,10.0,0.0,11998.0,60%,16.0,w,11323.42,11323.42,1433.05,1433.05,676.58,756.47,0.0,0.0,0.0,Dec-2017,291.95,Jan-2018,Dec-2017,719.0,715.0,0.0,,1.0,Joint App,80000.0,12.31,Not Verified,0.0,130.0,207162.0,0.0,1.0,0.0,0.0,38.0,12889.0,63.0,0.0,0.0,5707.0,61.0,20000.0,1.0,4.0,4.0,1.0,20716.0,4072.0,73.0,0.0,0.0,106.0,151.0,27.0,8.0,1.0,48.0,22.0,8.0,22.0,0.0,4.0,5.0,4.0,6.0,3.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,1.0,87.5,50.0,0.0,0.0,224657.0,24887.0,15100.0,20554.0,12943.0,615.0,619.0,Jul-2008,1.0,1.0,6.0,31.1,1.0,5.0,0.0,0.0,51.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
224,111788759,,25000.0,25000.0,25000.0, 60 months, 15.05%,595.41,C,C4,LVN,4 years,MORTGAGE,85000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111788759,,debt_consolidation,Debt consolidation,799xx,TX,18.28,0.0,Jun-2003,665.0,669.0,0.0,59.0,55.0,16.0,1.0,6706.0,26.5%,38.0,w,23557.79,23557.79,2954.56,2954.56,1442.21,1482.58,29.77,0.0,0.0,Dec-2017,625.18,Jan-2018,Dec-2017,669.0,665.0,0.0,59.0,1.0,Individual,,,,0.0,0.0,50251.0,1.0,6.0,2.0,3.0,9.0,43545.0,78.0,2.0,7.0,5048.0,62.0,25300.0,0.0,4.0,0.0,10.0,3350.0,11794.0,36.2,0.0,0.0,141.0,168.0,5.0,5.0,2.0,5.0,64.0,16.0,64.0,1.0,3.0,3.0,5.0,9.0,19.0,10.0,17.0,3.0,15.0,0.0,0.0,0.0,4.0,85.3,0.0,1.0,0.0,80928.0,50251.0,18500.0,55628.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
225,111916915,,6000.0,6000.0,6000.0, 36 months, 16.02%,211.01,C,C5,INTERNIST,3 years,OWN,120000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111916915,,home_improvement,Home improvement,853xx,AZ,2.73,2.0,Nov-2002,680.0,684.0,0.0,17.0,,10.0,0.0,4970.0,75.3%,19.0,w,5327.74,5327.74,1041.7,1041.7,672.26,369.44,0.0,0.0,0.0,Dec-2017,211.01,Jan-2018,Dec-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,534589.0,2.0,0.0,0.0,0.0,50.0,0.0,,2.0,4.0,695.0,75.0,6600.0,0.0,0.0,0.0,4.0,53459.0,357.0,79.0,0.0,0.0,56.0,175.0,3.0,3.0,6.0,3.0,,19.0,26.0,0.0,3.0,7.0,3.0,3.0,2.0,7.0,11.0,7.0,10.0,0.0,0.0,0.0,2.0,78.9,66.7,0.0,0.0,576600.0,4970.0,1700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
226,111518269,,10000.0,10000.0,10000.0, 36 months, 10.42%,324.65,B,B3,Contract & Grant Administrator,10+ years,RENT,46737.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111518269,,debt_consolidation,Debt consolidation,871xx,NM,17.41,1.0,Sep-2003,715.0,719.0,0.0,7.0,,8.0,0.0,9997.0,65.3%,12.0,w,8790.08,8790.08,1617.26,1617.26,1209.92,407.34,0.0,0.0,0.0,Dec-2017,324.65,Jan-2018,Dec-2017,704.0,700.0,1.0,7.0,1.0,Individual,,,,0.0,0.0,19227.0,0.0,1.0,0.0,0.0,48.0,9230.0,43.0,0.0,1.0,2172.0,52.0,15300.0,0.0,1.0,0.0,2.0,2403.0,297.0,92.9,0.0,0.0,165.0,86.0,18.0,15.0,0.0,70.0,,,,1.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,8.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,36930.0,19227.0,4200.0,21630.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
227,111494350,,17000.0,17000.0,17000.0, 36 months, 10.42%,551.91,B,B3,High School Principal,10+ years,RENT,70000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111494350,,debt_consolidation,Debt consolidation,376xx,TN,18.43,1.0,Jun-1995,710.0,714.0,1.0,21.0,,8.0,0.0,450.0,11.5%,23.0,w,14943.12,14943.12,2734.95,2734.95,2056.88,678.07,0.0,0.0,0.0,Dec-2017,551.91,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,38645.0,0.0,4.0,0.0,4.0,13.0,38195.0,92.0,0.0,3.0,450.0,85.0,3900.0,2.0,5.0,2.0,7.0,5521.0,1550.0,22.5,0.0,0.0,154.0,264.0,14.0,13.0,3.0,14.0,24.0,6.0,21.0,0.0,1.0,1.0,1.0,3.0,12.0,4.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,45294.0,38645.0,2000.0,41394.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
228,112339884,,12000.0,12000.0,12000.0, 60 months, 14.08%,279.72,C,C3,Team Leader,8 years,MORTGAGE,96000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112339884,,credit_card,Credit card refinancing,850xx,AZ,20.34,4.0,Apr-1998,690.0,694.0,1.0,5.0,,6.0,0.0,8266.0,98.4%,32.0,w,11288.91,11288.91,1375.13,1375.13,711.09,664.04,0.0,0.0,0.0,Dec-2017,279.72,Jan-2018,Dec-2017,704.0,700.0,0.0,22.0,1.0,Individual,,,,0.0,0.0,228878.0,0.0,3.0,1.0,1.0,11.0,37191.0,58.0,0.0,0.0,7872.0,68.0,16100.0,2.0,4.0,5.0,1.0,38146.0,128.0,98.4,0.0,0.0,156.0,230.0,35.0,11.0,4.0,35.0,16.0,2.0,16.0,0.0,1.0,2.0,1.0,2.0,17.0,2.0,11.0,2.0,6.0,0.0,0.0,1.0,1.0,77.4,100.0,0.0,0.0,299430.0,45457.0,8000.0,68477.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
229,111704050,,7200.0,7200.0,7200.0, 36 months, 10.91%,235.42,B,B4,Teacher,2 years,RENT,50100.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111704050,,credit_card,Credit card refinancing,983xx,WA,12.14,0.0,Feb-2006,665.0,669.0,1.0,,,21.0,0.0,14517.0,65.7%,35.0,w,6334.6,6334.6,1170.56,1170.56,865.4,305.16,0.0,0.0,0.0,Dec-2017,235.42,Jan-2018,Dec-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,71056.0,0.0,12.0,0.0,2.0,21.0,56539.0,123.0,0.0,0.0,3418.0,104.0,22100.0,0.0,1.0,3.0,2.0,3384.0,2121.0,83.7,0.0,0.0,105.0,136.0,29.0,21.0,0.0,29.0,,3.0,,0.0,5.0,7.0,6.0,7.0,23.0,9.0,12.0,7.0,21.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,68266.0,71056.0,13000.0,46166.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
230,112053763,,4800.0,4800.0,4800.0, 36 months, 11.99%,159.41,B,B5,,,MORTGAGE,55100.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112053763,,home_improvement,Home improvement,577xx,SD,23.85,0.0,Dec-1999,680.0,684.0,0.0,,89.0,6.0,2.0,17873.0,97.1%,9.0,w,4231.5,4231.5,793.86,793.86,568.5,225.36,0.0,0.0,0.0,Dec-2017,159.41,Jan-2018,Jun-2017,684.0,680.0,0.0,,1.0,Joint App,66500.0,23.26,Not Verified,0.0,1195.0,184061.0,0.0,3.0,1.0,1.0,10.0,14818.0,47.0,0.0,0.0,2113.0,66.0,18400.0,1.0,4.0,0.0,2.0,30677.0,187.0,91.9,0.0,0.0,64.0,210.0,59.0,10.0,1.0,63.0,,17.0,,0.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,1.0,204917.0,32691.0,2300.0,31517.0,27048.0,675.0,679.0,Nov-2003,0.0,1.0,7.0,79.5,2.0,5.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
231,111836351,,6400.0,6400.0,6400.0, 36 months, 11.99%,212.55,B,B5,Training Officer,1 year,RENT,97500.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111836351,,medical,Medical expenses,945xx,CA,11.88,0.0,Nov-2005,680.0,684.0,0.0,,94.0,9.0,1.0,13385.0,66.6%,15.0,w,1991.99,1991.99,4702.09,4702.09,4408.01,294.08,0.0,0.0,0.0,Dec-2017,3862.55,Jan-2018,Dec-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,28233.0,1.0,2.0,1.0,2.0,10.0,14848.0,53.0,2.0,3.0,5745.0,58.0,20100.0,1.0,4.0,1.0,5.0,3137.0,487.0,93.5,0.0,0.0,47.0,139.0,5.0,5.0,0.0,24.0,,10.0,,0.0,2.0,4.0,2.0,4.0,5.0,7.0,10.0,4.0,9.0,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,48400.0,28233.0,7500.0,28300.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
232,111813888,,2000.0,2000.0,2000.0, 36 months,  7.21%,61.95,A,A3,LRS,9 years,MORTGAGE,145000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111813888,,other,Other,117xx,NY,13.97,1.0,Dec-1983,700.0,704.0,0.0,10.0,,13.0,0.0,5443.0,32.6%,33.0,w,1747.32,1747.32,307.75,307.75,252.68,55.07,0.0,0.0,0.0,Dec-2017,61.95,Jan-2018,Dec-2017,694.0,690.0,0.0,35.0,1.0,Individual,,,,0.0,0.0,482917.0,2.0,4.0,2.0,3.0,2.0,42853.0,70.0,2.0,2.0,2119.0,64.0,13800.0,0.0,2.0,2.0,5.0,37147.0,5601.0,35.2,0.0,0.0,126.0,402.0,3.0,2.0,2.0,3.0,61.0,11.0,61.0,2.0,4.0,6.0,4.0,9.0,11.0,8.0,19.0,6.0,13.0,0.0,0.0,0.0,4.0,87.5,25.0,0.0,0.0,516473.0,48296.0,10100.0,61460.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
233,110947817,,6000.0,6000.0,6000.0, 36 months, 10.91%,196.18,B,B4,Home Health Aide,3 years,RENT,42000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110947817,,debt_consolidation,Debt consolidation,945xx,CA,12.08,0.0,Jan-2013,670.0,674.0,0.0,,,19.0,0.0,11047.0,36.2%,20.0,w,5278.86,5278.86,971.81,971.81,721.14,250.67,0.0,0.0,0.0,Dec-2017,196.18,Jan-2018,Dec-2017,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,11052.0,2.0,0.0,0.0,0.0,,0.0,,2.0,14.0,2014.0,34.0,30500.0,0.0,0.0,0.0,14.0,582.0,9494.0,52.5,0.0,0.0,,53.0,1.0,1.0,0.0,16.0,,15.0,,0.0,9.0,13.0,9.0,9.0,0.0,18.0,19.0,13.0,19.0,0.0,0.0,0.0,2.0,100.0,11.1,0.0,0.0,32227.0,11052.0,20000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
234,111630032,,10550.0,10550.0,10550.0, 36 months,  9.44%,337.66,B,B1,,,MORTGAGE,65200.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111630032,,major_purchase,Major purchase,026xx,MA,11.74,0.0,Jun-1990,685.0,689.0,0.0,70.0,71.0,5.0,1.0,0.0,0%,25.0,w,9256.47,9256.47,1685.54,1685.54,1293.53,392.01,0.0,0.0,0.0,Dec-2017,337.66,Jan-2018,Jun-2017,689.0,685.0,0.0,,1.0,Joint App,87340.0,17.26,Source Verified,0.0,0.0,266119.0,1.0,1.0,0.0,0.0,26.0,30059.0,,0.0,0.0,0.0,0.0,13600.0,4.0,8.0,2.0,1.0,66530.0,6000.0,0.0,0.0,0.0,156.0,324.0,54.0,4.0,4.0,58.0,70.0,6.0,70.0,0.0,0.0,0.0,1.0,10.0,8.0,2.0,12.0,0.0,5.0,0.0,0.0,0.0,1.0,95.5,0.0,1.0,0.0,294530.0,30059.0,6000.0,43930.0,4619.0,650.0,654.0,Jun-1990,1.0,4.0,13.0,24.7,1.0,30.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
235,111837279,,6000.0,6000.0,6000.0, 36 months, 15.05%,208.14,C,C4,Pharmacist,10+ years,MORTGAGE,130000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111837279,,debt_consolidation,Debt consolidation,853xx,AZ,28.88,8.0,Aug-1998,705.0,709.0,1.0,16.0,,9.0,0.0,5215.0,24.3%,25.0,w,5318.67,5318.67,1028.16,1028.16,681.33,346.83,0.0,0.0,0.0,Dec-2017,208.14,Jan-2018,Dec-2017,714.0,710.0,0.0,16.0,1.0,Individual,,,,0.0,0.0,431154.0,1.0,4.0,1.0,1.0,12.0,87080.0,41.0,4.0,4.0,2899.0,36.0,21500.0,1.0,1.0,4.0,5.0,47906.0,16285.0,24.3,0.0,0.0,183.0,226.0,3.0,3.0,2.0,3.0,16.0,2.0,16.0,8.0,3.0,3.0,4.0,10.0,5.0,4.0,18.0,3.0,9.0,0.0,0.0,8.0,5.0,68.0,0.0,0.0,0.0,552691.0,92295.0,21500.0,162741.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
236,112120590,,6000.0,6000.0,6000.0, 36 months, 16.02%,211.01,C,C5,Lead,9 years,MORTGAGE,40000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112120590,,debt_consolidation,Debt consolidation,601xx,IL,20.31,0.0,Mar-1994,665.0,669.0,1.0,66.0,28.0,9.0,1.0,6798.0,69.4%,29.0,w,5327.74,5327.74,1041.7,1041.7,672.26,369.44,0.0,0.0,0.0,Dec-2017,211.01,Jan-2018,Dec-2017,649.0,645.0,0.0,66.0,1.0,Individual,,,,0.0,83.0,15933.0,3.0,1.0,1.0,2.0,6.0,9135.0,91.0,6.0,8.0,2843.0,81.0,9800.0,3.0,0.0,5.0,10.0,1770.0,712.0,80.2,0.0,0.0,166.0,279.0,1.0,1.0,2.0,13.0,,6.0,66.0,1.0,2.0,6.0,2.0,9.0,4.0,8.0,23.0,6.0,9.0,0.0,0.0,0.0,7.0,95.7,50.0,1.0,0.0,19800.0,15933.0,3600.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
237,111967686,,14500.0,14500.0,14500.0, 36 months, 11.99%,481.54,B,B5,Assistant Teacher ,9 years,RENT,30000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111967686,,credit_card,Credit card refinancing,100xx,NY,15.16,0.0,Sep-2002,695.0,699.0,0.0,62.0,,18.0,0.0,14530.0,46.7%,34.0,w,12782.72,12782.72,2383.55,2383.55,1717.28,666.27,0.0,0.0,0.0,Dec-2017,481.54,Jan-2018,Dec-2017,734.0,730.0,0.0,62.0,1.0,Individual,,,,0.0,0.0,27703.0,0.0,6.0,1.0,5.0,8.0,13173.0,101.0,0.0,2.0,9231.0,63.0,31100.0,1.0,0.0,1.0,7.0,1731.0,7674.0,60.6,0.0,0.0,32.0,177.0,24.0,8.0,0.0,25.0,,12.0,62.0,0.0,2.0,3.0,4.0,12.0,6.0,12.0,28.0,3.0,18.0,0.0,0.0,0.0,1.0,97.1,33.3,0.0,0.0,44200.0,27703.0,19500.0,13100.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
238,112154797,,6000.0,6000.0,6000.0, 36 months,  9.93%,193.41,B,B2,Solutions Specialist,1 year,RENT,57500.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112154797,,credit_card,Credit card refinancing,191xx,PA,22.63,0.0,Aug-2012,690.0,694.0,0.0,,,14.0,0.0,1882.0,19%,14.0,w,5269.21,5269.21,958.77,958.77,730.79,227.98,0.0,0.0,0.0,Dec-2017,193.41,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,1664.0,57786.0,2.0,7.0,0.0,3.0,13.0,55904.0,99.0,6.0,7.0,666.0,87.0,9900.0,0.0,0.0,5.0,10.0,4128.0,5461.0,24.2,0.0,0.0,58.0,14.0,5.0,5.0,0.0,5.0,,7.0,,0.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,6.0,14.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,66400.0,57786.0,7200.0,56500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
